"","...1","id","user_id","user_login","user_name","game_id","game_name","type","title","viewer_count","started_at","language","thumbnail_url","tag_ids","is_mature"
"1461","63","47276136781","96160566","wonderino","Wonderino","516575","VALORANT","live","24 HOUR STREAM!!!! Come help me survive :D","27","2022-10-09T04:56:08Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_wonderino-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1462","64","41370844379","200328651","larzanbrews","LarzanBrews","516575","VALORANT","live","Valorant Beer League Week 3! Casting: Nerds vs Cali, Playing: Brewers vs Circuits. Slackers v Titans casted by @leeeks_ !","27","2022-10-09T18:06:58Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_larzanbrews-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1463","65","40324828169","67757416","w0rthytv","w0rthyTV","516575","VALORANT","live","COACHING: LIVE STUDENT VOD REVIEWS","27","2022-10-09T16:50:52Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_w0rthytv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1464","66","39927198968","472700934","xoxminmin","xoxminmin","516575","VALORANT","live","12HOUR CELEBRATION STREAM ❤️ |!insightgaming | !funfact | !subgoal","26","2022-10-09T12:12:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xoxminmin-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1465","67","39752881623","528583923","yayjordie","yayjordie","516575","VALORANT","live","VALORANT DOG GAME WOOF WOOF","26","2022-10-09T16:19:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_yayjordie-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1466","68","47277555981","216501200","geebaby","GeeBaby","516575","VALORANT","live","VIBES ARE HERE !SUBATHON","26","2022-10-09T16:21:59Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_geebaby-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1467","69","39929669032","211688224","selenalenaxo","Selenalenaxo","516575","VALORANT","live","|18+| im back! facecam on :D #razerstreamer | #partnergrind !of !socials !rotations !vibecheck !donate !tiktok !subs !id","26","2022-10-09T20:33:31Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_selenalenaxo-{width}x{height}.jpg","list(""dcf598ca-b5de-47d4-af33-ecabe9eaeee1"", ""e866e85a-1e67-4db0-b588-7fa66bb3879e"", ""353ab6ac-a0ee-404e-9bfa-217446b97718"", ""83341063-b1f1-4340-a0c5-ffcad0257920"", ""ac763b17-7bea-4632-9eb4-d106689ff409"", ""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1468","70","39752687383","70585567","mooseycsgo","MooseyCSGO","516575","VALORANT","live","no cam","26","2022-10-09T15:01:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mooseycsgo-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1469","71","47278728237","116142296","zerbs","Zerbs","516575","VALORANT","live","Ascendant Or I Wear Cat Ears For A WEEK! | Second Act Grind :)","25","2022-10-09T20:14:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zerbs-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1470","72","40325486729","16204851","steveclaus","steveclaus","516575","VALORANT","live","Astronomers often cleanse their bodies with raw ground beef because they enjoy meatier showers.","25","2022-10-09T19:11:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_steveclaus-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1471","73","40324785977","406542964","bearkun","bearkun","516575","VALORANT","live","Omg RADIANT PLAYER??? | meow meow meow | 78/365 | !new !socials !coaching","25","2022-10-09T16:40:44Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bearkun-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1472","74","41370967723","469626449","bewa","bewa","516575","VALORANT","live","vlur | !discord !rogue","24","2022-10-09T18:52:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_bewa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1473","75","41371131643","469913521","zumivt","ZumiVT","516575","VALORANT","live","(vtuber) valorussy","23","2022-10-09T19:48:18Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_zumivt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""52d7e4cc-633d-46f5-818c-bb59102d9549"", ""6606e54c-f92d-40f6-8257-74977889ccdd"", ""afc8211a-8eee-48b8-9e18-212f22f657db"", ""adc4a830-07f5-457b-95e5-5ab6cc1f9af3"", ""ff56eeeb-99ed-4a60-93fc-0b3f05d8661e"")","TRUE"
"1474","76","47278779309","168025944","tdawggwow","Tdawggwow","516575","VALORANT","live","#1 IGL METRO TDAWGG RADIANT RANKED | 905 Day Stream Streak | !newvid !giveaway !youtube","22","2022-10-09T20:23:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_tdawggwow-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1475","77","41370643371","69781951","mrgeelz","MrGeelz","516575","VALORANT","live","Can't sleep || !lynn","22","2022-10-09T16:52:36Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mrgeelz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1476","78","47278402445","609399148","mzbebeji","mzbebeji","516575","VALORANT","live","FINISHING  MY BATTLEPASS OFF TODAY","21","2022-10-09T19:12:24Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mzbebeji-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1477","79","40325173145","98287785","estabr0k","Estabr0k","516575","VALORANT","live","HEHEHEHE RADIANT IS MINE REYNA ONLY MAYBE OW2 L8R | !rank | !tracker | !socials | !from | !discord","21","2022-10-09T18:06:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_estabr0k-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1478","80","47278425581","96343137","raldii","Raldii","516575","VALORANT","live","Raldii | Sorry I Missed Friday |Birthday Stream | Ask me about my cat |","21","2022-10-09T19:16:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_raldii-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1479","81","47278579069","572982346","xokaisa","xokaisa","516575","VALORANT","live","early stream <: | !discord !twitter","20","2022-10-09T19:46:37Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_xokaisa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1480","82","39927633096","226227693","corpsjr69","CorpsJr69","516575","VALORANT","live","IM THE BETTER SMURF","20","2022-10-09T13:42:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_corpsjr69-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1481","83","47278651149","188939239","akaiyya","akaiyya","516575","VALORANT","live","♡ BITATHON ♡| !incentives |","20","2022-10-09T20:00:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_akaiyya-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1482","84","40325603145","167215007","hinagamez","HinaGamez","516575","VALORANT","live","♡ Vtuber ♡ ~ we reached 2k followers!!!   ❤   ~ 🍓[ !Commands, !Collab !hug !strawberry !socials ]","20","2022-10-09T19:35:47Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_hinagamez-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1483","85","47277365405","126962894","intro_vt","Intro_VT","516575","VALORANT","live","I'm not late, you're late [Maned Wolf Spirit Guide][18+][Vtuber]","19","2022-10-09T15:35:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_intro_vt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1484","86","46159732444","470756550","infalsefurs","Infalsefurs","516575","VALORANT","live","Sunday chillssss || NEW SOUNDS!!!  <3","19","2022-10-09T17:50:54Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_infalsefurs-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1485","87","39752888727","183753881","kazu_x0","Kazu_x0","516575","VALORANT","live","hai hai~ ✦pocket sage applications are open✦ | !discord","19","2022-10-09T16:23:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kazu_x0-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1486","88","47277992141","412011201","eggieface","eggieface","516575","VALORANT","live","grinding comp w my fav @arakikun_ | !gambleall ⋆ !discord ⋆ !componly","19","2022-10-09T17:55:27Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_eggieface-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1487","89","47278404285","552789012","eunui","eunui","516575","VALORANT","live","u already kno #silly #goose #sunday // pubs then val comp","19","2022-10-09T19:12:43Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_eunui-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1488","90","39753040679","134650055","itscelia_gg","itscelia_gg","516575","VALORANT","live","[ENG/FIL] Early morning shenanigans in Valorant","19","2022-10-09T17:51:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_itscelia_gg-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1489","91","47277392269","166860791","ashleyactual","ashleyactual","516575","VALORANT","live","If I get called an egirl 5x a day, does that make it true? • !playstream !goal • 18+ 💛","19","2022-10-09T15:42:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ashleyactual-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1490","92","47277844045","448098123","ari_sunshine","ari_sunshine","516575","VALORANT","live","{Vtuber} Getting roasted by randoms on Valo | Playing Valorant!| !throne !discord | Chaotic Comfy Vibes ~(^-^~)","19","2022-10-09T17:24:23Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ari_sunshine-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1491","93","46159832876","658569369","saymmi","Saymmi","516575","VALORANT","live","[18+] Shhh im not here","18","2022-10-09T18:03:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_saymmi-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1492","94","40325800265","40356216","suhhbrina","Suhhbrina","516575","VALORANT","live","some solo game then OW later ♡ !queue","18","2022-10-09T20:16:04Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_suhhbrina-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1493","95","41371264763","695285342","gracefulsniper","gracefulsniper","516575","VALORANT","live","SWAG SUNDAY | !socials","17","2022-10-09T20:34:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_gracefulsniper-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""ad18ee82-c0b2-46d4-b4f9-d45994443bd7"")","TRUE"
"1494","96","40325586185","147565891","oktinaa","oktinaa","516575","VALORANT","live","immortal ranked with dovington","16","2022-10-09T19:32:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_oktinaa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1495","97","47278496797","274151848","thkillerqueenbee","thKillerQueenBee","516575","VALORANT","live","Can I rank up plz thx <3 | Valorant | !throne !discord !socials","16","2022-10-09T19:30:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thkillerqueenbee-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1496","98","46159846652","61952108","dimp1y","Dimp1y","516575","VALORANT","live","RR+ pls","16","2022-10-09T18:04:49Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_dimp1y-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1497","99","46160569020","437698382","j7jaden","j7jaden","516575","VALORANT","live","Short Stream -> Ascendant Comp | !twitter !overwatch","16","2022-10-09T20:28:07Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_j7jaden-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1498","100","46159795468","64981405","missmegsz","MissMegsz","516575","VALORANT","live","Found you ( •̀ᴗ•́ )و ̑̑| !gameround| !discord|  |NL/ENG |","16","2022-10-09T17:59:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_missmegsz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1499","1","47280277005","128002336","s0mcs","s0mcs","516575","VALORANT","live","NRG s0m W STREAMER |!video !youtube !discord !socials","10721","2022-10-10T00:31:01Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_s0mcs-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1500","2","47281572141","113411956","katarinafps","katarinafps","516575","VALORANT","live","exorcising radiant || !duo !rank","2105","2022-10-10T04:05:35Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_katarinafps-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1501","3","41372509899","132172250","derrekow","derrekow","516575","VALORANT","live","100T DERREK - ow2 later perhaps","1893","2022-10-10T02:53:18Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_derrekow-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1502","4","47271476317","66243419","babyj","BabyJ","516575","VALORANT","live","BABYJ SUBATHON !goals !freeagent","955","2022-10-08T15:01:50Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_babyj-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1503","5","47280459005","99472289","aniemal","Aniemal","516575","VALORANT","live","NO TILT ;-; | !duo !new !youtube","473","2022-10-10T00:57:42Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_aniemal-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1504","6","40325832601","46712845","exalt","Exalt","516575","VALORANT","live","Rank-ed - !duo","231","2022-10-09T20:22:30Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_exalt-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1505","7","47280515837","128105498","n4rrate","N4RRATE","516575","VALORANT","live","ALPHA DOG OF RADIANT RANKED DOMINATES (15s delay) | !tiktok | !twitter","209","2022-10-10T01:04:53Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_n4rrate-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1506","8","47280232717","20612870","ddktv","ddkTV","516575","VALORANT","live","Chill stream >","159","2022-10-10T00:24:33Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_ddktv-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1507","9","46160781932","59341358","chelb","Chelb","516575","VALORANT","live","🔴GIMME RADIANT🔴 | !nbc !socials !discord !tts","149","2022-10-09T21:40:11Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_chelb-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1508","10","41371736651","97268355","haileyshiyu","haileyshiyu","516575","VALORANT","live","hoi !goal !disc !throne","139","2022-10-09T23:08:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_haileyshiyu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1509","11","41371984555","524140289","endicci","endicci","516575","VALORANT","live","hi !socials","116","2022-10-10T00:24:03Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_endicci-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1510","12","47280813965","252022273","infiltratorpn","infiltratorpn","516575","VALORANT","live","top 20 radiant | TIME TO WIN | !socials !discord","112","2022-10-10T01:48:19Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_infiltratorpn-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1511","13","47281045725","60039261","mady","mady","516575","VALORANT","live","ima  twoa dayer now beat that","105","2022-10-10T02:24:38Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_mady-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1512","14","41372824747","173047865","thegerm","TheGerm","516575","VALORANT","live","Hot tub stream (im thicc)","100","2022-10-10T04:18:56Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_thegerm-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"", ""8486f56b-8677-44f7-8004-000295391524"", ""ac763b17-7bea-4632-9eb4-d106689ff409"")","TRUE"
"1513","15","41371998683","75136147","natalieeerenae","natalieeerenae","516575","VALORANT","live","what a great day to have a great day ( ͡❛ ‿‿ ͡❛)","98","2022-10-10T00:28:21Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_natalieeerenae-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1514","16","40327719081","231214587","swifyz","Swifyz","516575","VALORANT","live","When medication says ""do not operate heavy machinery"" they're probably mainly referring to cars, but my mind always goes to forklift.","95","2022-10-10T01:50:55Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_swifyz-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1515","17","47278557485","31631594","brush","Brush","516575","VALORANT","live","Peak Rank 6 VIPER/CONTROLLER !yt !duo !tracker","94","2022-10-09T19:42:20Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_brush-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1516","18","47281415021","235584222","sophss","sophss","516575","VALORANT","live","GHOST soph | beta testing the perc 31 !lurk","82","2022-10-10T03:31:32Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_sophss-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1517","19","41372653483","623347986","annazhuuu","annazhuuu","516575","VALORANT","live","immortal elo comp games :) !socials !wishlist","82","2022-10-10T03:31:29Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_annazhuuu-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1518","20","40326988073","547546823","lxformidablexl","lxFORMIDABLExl","516575","VALORANT","live","Poopy Pants For You ;)   /   5 DAYS TILL FORMCON!!   //   !gfuel !ga !hundo !discord","79","2022-10-09T23:50:40Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_lxformidablexl-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1519","21","47280353501","46201261","kaytinez","Kaytinez","516575","VALORANT","live","only cuties can join | !newname | !Feetpics | !Fanhouse | !rank | !socials","76","2022-10-10T00:42:10Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_kaytinez-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
"1520","22","39929695336","225135452","khunaa","khunaa","516575","VALORANT","live","radiant ranked | Former Rank 1 | 70/150 SUBS | !twitter !GFUEL","66","2022-10-09T20:42:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_khunaa-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","TRUE"
"1521","23","47279557229","98072074","prestinni","Prestinni","516575","VALORANT","live","COD CHAMP IMMORTAL GAMEPLAY","62","2022-10-09T22:41:14Z","en","https://static-cdn.jtvnw.net/previews-ttv/live_user_prestinni-{width}x{height}.jpg","list(""6ea6bca4-4712-4ab9-a906-e3336a9d8039"")","FALSE"
